empirical,theoretical
0.0016082781532877136,0.0015911152994398648
0.0016113561338909725,0.00159374848129086
0.0016123683756923309,0.0015963829316888154
0.0016173172964467977,0.0015990186518010313
0.0016180941716022676,0.0016016556427963958
0.0016241571767860903,0.0016042939058453847
0.0016275233177094235,0.0016069334421200657
0.001635856574480253,0.0016095742527941028
0.0016360724615416614,0.0016122163390427562
0.0016373649826570864,0.001614859702042889
0.0016408132802726919,0.0016175043429729665
0.0016442523612950066,0.0016201502630130602
0.0016444023541289585,0.0016227974633448512
0.0016447778508702597,0.0016254459451516324
0.0016473045158158402,0.001628095709618314
0.0016479022103157784,0.0016307467579314218
0.0016488409018204572,0.0016333990912791039
0.0016527206888795054,0.0016360527108511321
0.0016536437296765238,0.001638707617838905
0.0016594714394607343,0.0016413638134354504
0.0016594823302249137,0.0016440212988354313
0.0016603846088493086,0.001646680075235143
0.001660560895598396,0.0016493401438325223
0.0016713679785389408,0.0016520015058271466
0.0016739632851410571,0.0016546641624202376
0.001674281375930474,0.0016573281148146636
0.0016759368499604695,0.0016599933642149475
0.0016777009893287897,0.0016626599118272618
0.0016861316445792585,0.0016653277588594378
0.0016894528420692626,0.001667996906520965
0.0016896888129690583,0.0016706673560229958
0.0016915595874550937,0.00167333910857835
0.001692713009974301,0.0016760121654015138
0.0016943102570348492,0.001678686527708648
0.0017030277197373697,0.0016813621967175841
0.0017042594303251155,0.001684039173647835
0.0017057675832293437,0.0016867174597205929
0.0017081998478183924,0.0016893970561587344
0.0017102117895700375,0.0016920779641868226
0.0017208303067389637,0.001694760185031112
0.0017226933786019458,0.001697443719919549
0.001724918925605945,0.0017001285700817767
0.001725663565594969,0.001702814736749138
0.0017258601956188571,0.0017055022211546775
0.0017277204762553462,0.0017081910245331465
0.0017279933027338663,0.0017108811481210049
0.0017297088758558947,0.001713572593156422
0.0017324015744183303,0.0017162653608792865
0.0017341407877943804,0.0017189594525312017
0.0017364575922229064,0.0017216548693554936
0.0017422255554983765,0.001724351612597213
0.001742234238253492,0.0017270496835031358
0.0017428096963782447,0.0017297490833217736
0.0017451847590524636,0.0017324498133033676
0.001745874809943336,0.0017351518746998968
0.0017459939068348862,0.0017378552687650833
0.0017509185671977234,0.0017405599967543887
0.0017514788626534668,0.0017432660599250264
0.0017527039180613366,0.001745973459535954
0.0017585945512220147,0.0017486821968478868
0.0017595897552259987,0.0017513922731232953
0.001762889629320974,0.0017541036896264078
0.001766812498909854,0.0017568164476232187
0.0017699765634589977,0.0017595305483814857
0.0017710977577342635,0.0017622459931707379
0.0017733698955893495,0.001764962783262275
0.0017770843726314309,0.001767680919929177
0.0017950692593387343,0.0017704004044462977
0.0017998309109228741,0.0017731212380902757
0.0018025034555594899,0.001775843422139538
0.0018054702149545958,0.001778566957874297
0.0018082694913077561,0.0017812918465765584
0.001810606299226948,0.0017840180895301251
0.0018125208929778217,0.0017867456880205994
0.0018128758588631042,0.0017894746433353827
0.0018141796327401198,0.0017922049567636864
0.001816303123696926,0.001794936629596529
0.001816765477632331,0.0017976696631267397
0.0018193483322384366,0.001800404058648968
0.0018237839377577385,0.0018031398174596792
0.0018251878945681477,0.0018058769408571607
0.0018256543427557573,0.0018086154301415306
0.0018301321102794157,0.0018113552866147304
0.0018328370148846043,0.0018140965115805386
0.0018328460579068243,0.001816839106344569
0.0018414244795221038,0.0018195830722142735
0.0018463970441489168,0.0018223284104989484
0.0018465831803280534,0.0018250751225097376
0.00185648092069194,0.0018278232095596334
0.0018591736555697673,0.0018305726729634804
0.0018592612583500437,0.0018333235140379836
0.0018694303353702021,0.0018360757341017054
0.0018696097577007298,0.0018388293344750726
0.001873126698540329,0.0018415843164803812
0.0018787163745342603,0.0018443406814417944
0.0018799197663920686,0.0018470984306853545
0.0018801808865351773,0.0018498575655389775
0.00188175412666124,0.0018526180873324621
0.0018837789063963148,0.0018553799973974924
0.0018851454801047558,0.0018581432970676411
0.0018859264871035827,0.0018609079876783707
0.0018876793656696575,0.0018636740705670427
0.001888315257622463,0.0018664415470729155
0.0018918492547881707,0.0018692104185371494
0.0018919779298114739,0.0018719806863028126
0.001897336369444079,0.0018747523517148833
0.0018977519013510316,0.0018775254161202506
0.001899853823640718,0.0018802998808677236
0.0019006869530599282,0.0018830757473080298
0.001902039780496044,0.0018858530167938214
0.0019021498993767039,0.0018886316906796805
0.00190401343697787,0.0018914117703221181
0.001909796539835907,0.0018941932570795802
0.001912100390523308,0.0018969761523124553
0.0019147263367246814,0.0018997604573830695
0.001916231863945593,0.0019025461736556968
0.001918047282724055,0.0019053333024965631
0.0019187825064523982,0.0019081218452738468
0.001919243709685537,0.0019109118033576794
0.0019199208398984133,0.0019137031781201591
0.0019200795464305968,0.0019164959709353458
0.0019215082719692064,0.001919290183179268
0.0019223389773438508,0.0019220858162299263
0.001923835665538786,0.001924882871467298
0.0019240063728627292,0.001927681350273338
0.0019243089513945148,0.001930481254031986
0.001933517373221283,0.0019332825841291688
0.0019360944719291617,0.0019360853419528024
0.001936235008953513,0.0019388895288928014
0.001936795849328054,0.001941695146341073
0.0019397360856093018,0.0019445021956915306
0.0019398822614868153,0.001947310678340094
0.0019407680573264238,0.0019501205956846896
0.0019428373655103193,0.0019529319491252601
0.0019429594262364916,0.0019557447400637665
0.0019473202175184327,0.001958558969904187
0.0019492952620683637,0.00196137464005253
0.001950955742046144,0.0019641917519168297
0.0019549873788050065,0.0019670103069071537
0.0019552949504663686,0.0019698303064356088
0.001963030815942745,0.0019726517519163393
0.001965286952197543,0.0019754746447655353
0.0019714689409471194,0.0019782989864014365
0.001973152839848214,0.0019811247782443343
0.001973865165348799,0.001983952021716576
0.0019765910554563892,0.0019867807182425696
0.00197691353355528,0.0019896108692487886
0.0019784447849107052,0.001992442476163772
0.00198050572874834,0.001995275540418134
0.001989355515773849,0.0019981100634445634
0.001990387829853467,0.0020009460466778282
0.0019980427449990956,0.0020037834915547837
0.0019988773283959767,0.0020066223995143712
0.002000436869564203,0.002009462771997622
0.002004431432997056,0.00201230461044767
0.0020058886821585978,0.0020151479163097435
0.0020088594957577872,0.002017992691031176
0.002008953560216565,0.0020208389360614125
0.0020103393569110284,0.0020236866528520066
0.002012805507138282,0.0020265358428566316
0.0020202609774457522,0.0020293865075310786
0.0020205778727478627,0.002032238648333267
0.0020243328827072374,0.0020350922667232386
0.0020285818711044505,0.0020379473641631766
0.0020289670872881346,0.0020408039421173944
0.0020308077264615254,0.002043662002052349
0.002031777824579851,0.0020465215454366433
0.00203487708253779,0.002049382573741029
0.0020355286681041362,0.00205224508843841
0.002036686650470486,0.0020551090910038506
0.0020420855577385592,0.0020579745829145753
0.0020431137890635984,0.0020608415656499755
0.0020558877394762157,0.0020637100406916136
0.002056392033301692,0.0020665800095232235
0.002056493163417862,0.002069451473630721
0.0020565175090134225,0.002072324434502205
0.0020573145274385037,0.0020751988936279584
0.002058109094703685,0.0020780748525004613
0.0020601372211301976,0.0020809523126143824
0.0020613387941135312,0.002083831275466596
0.002064196095572079,0.00208671174255618
0.0020675486490143377,0.0020895937153844178
0.0020684214627457835,0.002092477195454809
0.0020707733566468142,0.002095362184273068
0.0020712821321977708,0.0020982486833471346
0.0020722375771265907,0.00210113669418717
0.00207517137902985,0.0021040262183055674
0.0020786145778643253,0.002106917257216957
0.0020817139683569352,0.0021098098124382038
0.002082591923710332,0.0021127038854884188
0.002082969584837991,0.0021155994778889616
0.002083366226224393,0.0021184965911634403
0.0020853895239126286,0.0021213952268377256
0.0020874753512806557,0.0021242953864399412
0.0020876277505137986,0.002127197071500484
0.0020881964760963365,0.002130100283552016
0.002088665477116336,0.0021330050241294743
0.0020905738383490205,0.002135911294770075
0.002092448816660007,0.0021388190970133207
0.0020999892468814493,0.0021417284324009972
0.002100975257653282,0.002144639302477183
0.002101958395950232,0.002147551708788257
0.002102244841434609,0.002150465652882897
0.0021037200767612604,0.002153381136312085
0.0021081412609630715,0.0021562981606291164
0.002111236983169628,0.0021592167273895993
0.0021123817137606374,0.0021621368381514634
0.002114047287724609,0.002165058494474961
0.00211709532168277,0.0021679816979226726
0.00211779503331554,0.002170906450059514
0.002118253945791869,0.002173832752452736
0.0021229327662522952,0.0021767606066719347
0.002130448102730366,0.0021796900142890523
0.0021357811060162997,0.0021826209768783813
0.0021367939458669313,0.0021855534960165727
0.002137742920417296,0.0021884875732826378
0.002138293561299121,0.0021914232102579548
0.002138311687796556,0.0021943604085262677
0.002142342670857323,0.002197299169673703
0.002144139066342955,0.0022002394952887615
0.0021451728760580775,0.0022031813869623296
0.0021485684181591254,0.0022061248462876843
0.0021552568424196283,0.002209069874860498
0.0021572029792890635,0.002212016474278837
0.0021617550271953653,0.0022149646461431765
0.0021617657273003237,0.0022179143920563974
0.002164472120077098,0.002220865713623794
0.002164626055787943,0.0022238186124530785
0.002164832262091621,0.002226773090154388
0.00216635968538198,0.002229729148340283
0.0021679130059429133,0.0022326867886257613
0.002172993920577647,0.0022356460126282548
0.0021885613333580203,0.0022386068219676382
0.002190511038303554,0.0022415692182662355
0.0022031590053363977,0.002244533203148819
0.0022049971614353965,0.0022474987782426206
0.0022112757275980395,0.0022504659451773328
0.002217089448298671,0.0022534347055851167
0.0022175441600514774,0.002256405061100601
0.00222165854345472,0.0022593770133608965
0.0022226225682852596,0.0022623505640055916
0.002223513039974978,0.002265325714676762
0.002224500213467484,0.0022683024670189763
0.0022272173033574087,0.002271280822679297
0.0022274922959343406,0.0022742607833072916
0.0022278057662544204,0.0022772423505550334
0.002237079153719169,0.002280225526077104
0.0022403160265005995,0.002283210311530606
0.0022428776196355207,0.002286196708575163
0.0022434735050787975,0.0022891847188729205
0.002243710629892471,0.0022921743440885638
0.002249827387214031,0.0022951655858893093
0.0022525277271102997,0.002298158445944918
0.002254656256425791,0.0023011529259276985
0.002257460675792411,0.002304149027512511
0.0022576551147767895,0.002307146752376772
0.002262740318840828,0.0023101461022004633
0.002265532720654516,0.0023131470786661333
0.002276142265217364,0.0023161496834589036
0.00227757085817145,0.0023191539182664737
0.00227839739482686,0.0023221597847791283
0.002279073619991745,0.0023251672846897383
0.0022817094824856624,0.0023281764196937723
0.0022862898974775336,0.0023311871914892942
0.0022921942900150927,0.0023341996017769736
0.0022937500880307986,0.002337213652260092
0.002295711725384463,0.002340229344644546
0.002300302172547765,0.0023432466806388485
0.00230272779564792,0.0023462656619541423
0.002305084114650323,0.0023492862903042003
0.002306134425976769,0.0023523085674054304
0.0023090530396728468,0.002355332494976885
0.0023134910223117644,0.0023583580747402627
0.002314712652565231,0.0023613853084199126
0.002315831113654597,0.002364414197742845
0.0023252657052960646,0.002367444744438731
0.0023287923168231577,0.002370476950239914
0.0023371423928978743,0.0023735108168814077
0.002338982453292681,0.0023765463461009077
0.0023397065826985183,0.0023795835396387957
0.0023397893978681535,0.0023826223992381417
0.0023470397239647375,0.002385662926644715
0.0023486293426018164,0.002388705123606984
0.002353273521261766,0.0023917489918761268
0.0023561476842894787,0.0023947945332060314
0.0023607853417331737,0.0023978417493533064
0.002366368360319192,0.002400890642077286
0.002368857772538358,0.00240394121314003
0.002374540442738892,0.002406993464306336
0.002376611725481058,0.002410047397343742
0.002382201188097101,0.0024131030140225307
0.002382680582678577,0.002416160316115742
0.0023855228258454417,0.0024192193053991676
0.002386554038292542,0.002422279983651366
0.002391502695590797,0.0024253423526536624
0.002395264974656374,0.0024284064141901597
0.002396399673207407,0.0024314721700477407
0.0023983917287822773,0.0024345396220160727
0.00239903916815537,0.002437608771887617
0.002406588564849356,0.0024406796214576313
0.0024100137606739916,0.002443752172524178
0.002411863061035146,0.002446826426888128
0.0024155824140519415,0.002449902386353168
0.0024177091651017,0.002452980052725806
0.0024189169594204807,0.0024560594278153756
0.0024256192561869054,0.002459140513434043
0.002426415182434239,0.0024622233113968162
0.0024326974079493455,0.0024653078235215434
0.0024472322620292634,0.002468394051628925
0.0024476555171908942,0.002471481997542519
0.0024516594696882728,0.0024745716630887433
0.0024557082635395695,0.002477663050096885
0.0024583115770081647,0.0024807561603991056
0.002462729804945118,0.002483850995830446
0.002468684437109913,0.0024869475582288345
0.002469307075838579,0.002490045849435089
0.0024697721678984437,0.002493145871292929
0.0024815893939856074,0.0024962476256489728
0.00248366709528346,0.002499351114352754
0.002487556288292659,0.0025024563392567222
0.002487617570576927,0.0025055633022162457
0.002492552258618986,0.0025086720050896253
0.0025005504055413026,0.0025117824497380916
0.0025009545922719187,0.0025148946380258207
0.0025042966666332205,0.002518008571819933
0.002506287302647226,0.0025211242529905023
0.0025200357709516466,0.002524241683410563
0.0025206066306015518,0.0025273608649561113
0.0025229738486808213,0.0025304817995061187
0.0025247054166301353,0.002533604488942534
0.002525829560545978,0.0025367289351502873
0.0025277008058733133,0.0025398551400173017
0.002529344732994189,0.002542983105434496
0.002532856699410623,0.0025461128332957936
0.0025407649602534957,0.0025492443254981224
0.002543841083197506,0.0025523775839414323
0.00254486975864655,0.00255551261052869
0.0025500714992790045,0.002558649407165891
0.0025558910840382983,0.0025617879757620695
0.0025591944433365557,0.002564928318229296
0.0025631467210495244,0.00256807043648269
0.0025650437804225143,0.0025712143324404255
0.002565459778816913,0.002574360008023738
0.0025664192074286926,0.0025775074651569253
0.0025676072690309706,0.0025806567057673627
0.002574665316637602,0.0025838077317855038
0.002575734073153181,0.002586960545144889
0.0025781384496350486,0.00259011514778215
0.0025796609017730288,0.0025932715416370194
0.002583329171212456,0.0025964297286523337
0.002583937474737407,0.002599589710774045
0.002590504662509596,0.002602751489951221
0.002596445000226856,0.002605915068136057
0.0025979746792397125,0.0026090804472838815
0.0026056914953363278,0.0026122476293531597
0.002610469125953096,0.002615416616305503
0.0026116638580390705,0.0026185874101056763
0.0026211333093450265,0.002621760012721603
0.0026216705420160635,0.0026249344261243712
0.002621934186317388,0.0026281106522882433
0.002625024332830194,0.0026312886931906597
0.002632283435441786,0.0026344685508122453
0.0026323684926612065,0.0026376502271368233
0.002638735867956165,0.0026408337241514085
0.0026440934470007733,0.0026440190438462284
0.0026495267784296325,0.002647206188214722
0.00265538300837943,0.0026503951592535472
0.0026558874555402748,0.0026535859589625916
0.002661497970155989,0.0026567785893449733
0.0026659000855131162,0.0026599730524070526
0.002669800435637859,0.002663169350158441
0.002673239901811241,0.0026663674846119983
0.0026775092947950337,0.002669567457783852
0.0026911115189576576,0.0026727692716933937
0.002699607172127704,0.002675972928363295
0.0027042202429471765,0.0026791784298195063
0.0027051276779505133,0.002682385778091271
0.002707699564226951,0.0026855949752111266
0.002708941412374776,0.002688806023214917
0.0027117884981259117,0.0026920189241417952
0.002719601415851647,0.002695233680034235
0.0027342307225436506,0.002698450292938032
0.0027359625357094124,0.0027016687649023172
0.0027365923407814616,0.0027048890979795613
0.002736736284056785,0.0027081112942255784
0.0027414047934734113,0.0027113353556995406
0.0027418151897400274,0.0027145612844639813
0.002742629912299798,0.0027177890825847983
0.002743197462691461,0.002721018752131271
0.0027476958739527935,0.0027242502951760578
0.002749902935831095,0.002727483713795208
0.0027565991173002305,0.002730719010068173
0.0027599429259445134,0.0027339561860778034
0.002764464712414528,0.0027371952439103654
0.0027647605253264262,0.0027404361856555475
0.002767434188146522,0.0027436790134064593
0.002767820700653678,0.0027469237292596536
0.002771497794422661,0.0027501703353151174
0.0027752276806010875,0.0027534188336762926
0.0027763527404042303,0.0027566692264500772
0.0027790862801639546,0.002759921515746834
0.002791368664492512,0.0027631757036803957
0.0027931030151434263,0.0027664317923680793
0.0027936212697516997,0.002769689783930688
0.0027952240458077524,0.0027729496804925154
0.002795786324984194,0.002776211484181365
0.00279586682165215,0.002779475197128546
0.002799461398526281,0.0027827408214688874
0.002801083834009798,0.0027860083593407438
0.0028037411180918854,0.0027892778128860026
0.0028040437755919474,0.0027925491842500905
0.0028120931675018057,0.002795822475581989
0.002815005027679472,0.0027990976890342294
0.002821308351534456,0.002802374826762913
0.002822014333673274,0.0028056538909277074
0.0028220583371023275,0.0028089348836918683
0.0028229187522962433,0.0028122178072222306
0.0028233113483714933,0.002815502663689232
0.002838957454536273,0.0028187894552669105
0.0028446848270904275,0.0028220781841329155
0.0028492394155105946,0.0028253688524685176
0.0028507372871295796,0.002828661462458615
0.002854858867545697,0.002831956016291738
0.0028648052216447284,0.0028352525161600656
0.0028667805869734622,0.0028385509642594254
0.0028746197590929223,0.002841851362789304
0.0028780913680600435,0.0028451537139528573
0.0028791736078926378,0.0028484580199569167
0.002880346467949803,0.0028517642830119968
0.002881209851903932,0.002855072505332304
0.0028829912422731925,0.002858382689135746
0.002884858146078185,0.0028616948366439374
0.002885232226047186,0.002865008950082212
0.0028870542803629204,0.0028683250316796248
0.0028893056451958603,0.0028716430836689673
0.002893961962767956,0.0028749631082867692
0.0028961092809757574,0.0028782851077733124
0.0028989506003773598,0.0028816090843726354
0.0029001459003627494,0.002884935040332543
0.002900409186809439,0.002888262977904615
0.0029011573250147353,0.0028915928993442134
0.0029029133750649756,0.0028949248069104934
0.0029036104530811083,0.002898258702866408
0.0029066864745135867,0.00290159458947872
0.0029103234955724644,0.00290493246901801
0.002921469109703534,0.0029082723437586803
0.0029214791383783793,0.00291161421597897
0.0029271338338683894,0.0029149580879609593
0.0029278021368101745,0.0029183039619905798
0.0029321378777971245,0.0029216518403576237
0.00294310950650839,0.00292500172535575
0.002943298193425526,0.002928353619282494
0.0029461706828066356,0.0029317075244392797
0.0029466165839150057,0.0029350634431314212
0.0029573767068721626,0.0029384213776681377
0.002957625588113865,0.00294178133036256
0.002958152581379471,0.0029451433035317396
0.0029656774588471164,0.002948507299496656
0.0029672440582254704,0.0029518733205822286
0.0029726350414319147,0.0029552413691173213
0.00297526453377318,0.0029586114474347554
0.002978071623075406,0.0029619835578713178
0.0029794995859829254,0.0029653577027677664
0.002980620424217973,0.0029687338844688422
0.002988805833819698,0.0029721121053232808
0.002991774200727236,0.002975492367683814
0.002994139511515847,0.0029788746739071842
0.002994631332276322,0.002982259026354155
0.00299537333310752,0.0029856454273895156
0.003000964429431773,0.00298903387938209
0.0030035666907646356,0.002992424384704753
0.003006614594307854,0.002995816945734428
0.003007622918772844,0.0029992115648521073
0.0030094238815651445,0.003002608244442856
0.003009482589528635,0.0030060069868958197
0.00301396424841106,0.003009407794604237
0.0030167899113454286,0.0030128106699654476
0.0030251142818166314,0.003016215615380901
0.003033693900084577,0.0030196226332561676
0.00303902159182513,0.0030230317260009445
0.0030434810814167976,0.0030264428960290702
0.003046100847742251,0.00302985614575853
0.00304852187931327,0.0030332714776114644
0.0030500680093924135,0.003036688894014182
0.0030510871858517967,0.0030401083973971696
0.0030545495476206885,0.0030435299901950975
0.003060166824535991,0.0030469536748468314
0.003067724280543239,0.0030503794537954402
0.0030782721715191808,0.003053807329488213
0.0030785667593786203,0.003057237304376655
0.0030843419673817762,0.003060669380916512
0.0030940464784601114,0.0030641035615677687
0.0030948801719052135,0.0030675398487946645
0.0030963138854110395,0.0030709782450657032
0.0030975136273587826,0.0030744187528536577
0.0030976115972319307,0.0030778613746355855
0.003099733347067646,0.0030813061128928355
0.003100625495296227,0.0030847529701110597
0.003103316955518475,0.0030882019487802194
0.003113362885140091,0.0030916530513946014
0.0031172458136452877,0.003095106280452821
0.003119200569679615,0.0030985616384578358
0.0031212658177092525,0.0031020191279169567
0.0031310385059750596,0.0031054787513418542
0.003136159119269198,0.00310894051124857
0.0031380157503026022,0.0031124044101575317
0.0031472008106981364,0.003115870450593554
0.003147458364969803,0.003119338635085856
0.00315778207680234,0.003122808966168068
0.0031589111950621647,0.0031262814463782432
0.0031623395169451222,0.0031297560782588664
0.0031759941468297095,0.0031332328643568687
0.0031785678075788686,0.0031367118072236277
0.0031818124950931184,0.00314019290941499
0.0031956393400125564,0.0031436761734912723
0.003201225992457323,0.0031471616020172792
0.003202677577088621,0.003150649197562307
0.003204531894485607,0.0031541389627001565
0.003204655426499982,0.0031576309000091443
0.0032158995816648495,0.0031611250120721153
0.003223448669999719,0.0031646213014764465
0.00322410860977208,0.0031681197708140645
0.0032266277849602454,0.003171620422681453
0.0032266293052025767,0.0031751232596796634
0.003230831138683509,0.0031786282844143247
0.0032342918339697165,0.0031821354994956566
0.0032372280546326578,0.003185644907538481
0.003239473082248801,0.003189156511162223
0.0032438459394954836,0.0031926703129909377
0.0032467679172620487,0.0031961863156533096
0.00324740726912719,0.0031997045217826633
0.003248382875826839,0.0032032249340169837
0.0032490555171106224,0.0032067475549989134
0.0032506284127636134,0.003210272387375773
0.003251335222912998,0.0032137994337995733
0.003253261268825424,0.0032173286969270215
0.0032581112407979902,0.0032208601794195303
0.0032697740257041745,0.003224393883943234
0.0032710285333703466,0.0032279298131690005
0.0032713040117126613,0.0032314679697724343
0.0032718300444162136,0.0032350083564338986
0.003273160797700736,0.0032385509758385157
0.003275811165964971,0.0032420958306761866
0.0032776091948534154,0.0032456429236416002
0.0032816962555904175,0.003249192257434238
0.003282581016373586,0.003252743834758397
0.0032855197179543563,0.0032562976583231907
0.0032856257701834868,0.003259853730842566
0.0032858178550513872,0.0032634120550353147
0.0032943340797893725,0.0032669726336250794
0.003294653148074589,0.0032705354693403736
0.003295326329200453,0.0032741005649145863
0.0032960181893943,0.0032776679230859937
0.0032962997846008105,0.003281237546597777
0.0032982051508647983,0.0032848094381980287
0.003299761001373046,0.0032883836006397655
0.0033000144429644503,0.0032919600366809374
0.0033065350709513656,0.0032955387490844457
0.0033134568636657216,0.0032991197406181485
0.0033160312185385073,0.003302703014054877
0.0033163093133894775,0.0033062885721724436
0.0033167134808343886,0.0033098764177536565
0.0033240883826102796,0.0033134665535863284
0.0033320829574205457,0.0033170589824632946
0.003338507752204199,0.003320653707182417
0.0033397577208997067,0.0033242507305466028
0.003345182217551323,0.0033278500553638123
0.003350291849897668,0.0033314516844470715
0.003350928028412671,0.003335055620614487
0.0033516037262631623,0.003338661866689255
0.0033521660647142584,0.0033422704254996776
0.0033566276635086482,0.0033458812998791664
0.0033654446013789627,0.0033494944926662673
0.0033671751474171688,0.0033531100067046597
0.0033713468826088618,0.003356727844843179
0.0033720647261596855,0.003360348009935824
0.003372617735235218,0.003363970504841769
0.003373657058525957,0.00336759533242538
0.003379766188499833,0.003371222495556222
0.0033814127304038558,0.0033748519971090766
0.0033834513490619833,0.0033784838399639485
0.0033857605284494663,0.003382118027006089
0.0033895369127656776,0.003385754561125993
0.003391494003583507,0.0033893934452194235
0.0033965538347855775,0.003393034682187422
0.003396703779604625,0.00339667827493632
0.0033974058201782786,0.003400324226377747
0.0034027623348128373,0.003403972539428654
0.0034035957777096906,0.003407623217011317
0.0034043678151295734,0.0034112762620533547
0.003404888616231106,0.0034149316774877403
0.0034049207271811613,0.0034185894662528103
0.003404991824863278,0.0034222496312922893
0.003409626093411035,0.003425912175555287
0.003410365358583401,0.003429577101996321
0.003412894824645407,0.0034332444135753344
0.0034152677390231756,0.003436914113257695
0.0034201406919767245,0.0034405862040142194
0.003424701091205417,0.003444260688821186
0.003428401269060532,0.003447937570660341
0.0034375575814778007,0.003451616852518917
0.0034377284333141703,0.0034552985373896496
0.0034397715206971775,0.0034589826282707807
0.003446555811779141,0.0034626691281660813
0.003450181125310269,0.0034663580400848635
0.003451100109343696,0.003470049367041987
0.003457282696731189,0.003473743112057881
0.00345816671139091,0.0034774392781585575
0.0034646154822686286,0.0034811378683756136
0.0034716877062716082,0.0034848388857462624
0.003478810443320511,0.003488542333313333
0.00348405123680854,0.0034922482141252907
0.0034847797569378496,0.0034959565312362487
0.003485695225639053,0.003499667287705985
0.003487719847620363,0.0035033804865999487
0.003489343736892459,0.003507096130989284
0.003494017884173018,0.0035108142239508393
0.0034969990874289883,0.003514534768567177
0.0034973245727335164,0.003518257767926594
0.003500301711878085,0.0035219832251231365
0.003508094119009153,0.003525711143256606
0.0035183602343629057,0.0035294415254325806
0.0035234709995184965,0.0035331743747624308
0.0035325242108041124,0.003536909694363327
0.0035420379059103793,0.003540647487358256
0.0035432990506709325,0.0035443877568760392
0.003544966322225996,0.003548130506051344
0.0035452720413785,0.003551875738024696
0.0035468897485223423,0.0035556234559425
0.0035535122070288958,0.0035593736629570493
0.0035564291250256633,0.003563126362226538
0.0035565756023271736,0.0035668815569150853
0.0035570557816434582,0.003570639250192738
0.0035643909169727483,0.0035743994452355
0.0035709751632220996,0.0035781621452253276
0.0035763678364532855,0.0035819273533501616
0.00358140112040891,0.0035856950728039363
0.0035835894154359407,0.0035894653067865914
0.0035847905814677117,0.0035932380585040912
0.003586052300618158,0.003597013331168435
0.0035880894010265826,0.0036007911279976783
0.003589249439161224,0.0036045714522159413
0.0035940676542234214,0.0036083543070534315
0.003598147313576494,0.0036121396957464504
0.003604689579542863,0.0036159276215374132
0.003608448613898186,0.0036197180876748696
0.0036093212080481434,0.003623511097413507
0.00360989752085189,0.003627306654014173
0.0036133523147500284,0.0036311047607438954
0.003616502707506762,0.0036349054208758866
0.003631049557216881,0.0036387086376895657
0.0036387065398581497,0.003642514414470577
0.0036396976266220953,0.0036463227545107993
0.0036431070922248524,0.0036501336611083628
0.0036448821433629486,0.003653947137567669
0.0036472402079935073,0.0036577631871994045
0.003647528420292645,0.0036615818133205495
0.003651274121636315,0.0036654030192544078
0.003654754889402933,0.0036692268083306123
0.003661702202372573,0.0036730531838851414
0.0036652848764223353,0.003676882149260343
0.003683473561677187,0.0036807137078049344
0.0036835761231829647,0.0036845478628740433
0.0036928397455466277,0.003688384617829198
0.0036937232583257873,0.0036922239760383596
0.00369753144202295,0.003696065940875935
0.003701462516361463,0.00369991051572279
0.003704373355940392,0.0037037577039662675
0.0037146878904830705,0.003707607509000207
0.0037157387233760393,0.003711459934224956
0.0037237117044663162,0.003715314983047388
0.003727018272614114,0.003719172658880924
0.0037282066789903305,0.003723032965145538
0.0037299270064569227,0.0037268959052677883
0.0037310113760323435,0.0037307614826808232
0.003731913298284227,0.003734629700824399
0.003733449174032677,0.0037385005631449053
0.0037338277876392753,0.003742374073095367
0.003737053504463926,0.0037462502341354784
0.0037429353276063546,0.003750129049731605
0.003751661753898638,0.0037540105233568126
0.0037604679664814747,0.003757894658490877
0.0037624501783522953,0.003761781458620301
0.0037648270744550794,0.003765670927238339
0.0037652535426665815,0.0037695630678450036
0.00376526297175369,0.0037734578839470905
0.0037708144024234946,0.0037773553790581968
0.0037754586802059772,0.003781255556698732
0.003775949132704747,0.0037851584203959384
0.003776995539075033,0.0037890639736839165
0.00378750640905038,0.003792972220103624
0.003801496645795422,0.003796883163202914
0.003802840696747068,0.003800796806536537
0.00380561594345109,0.0038047131536661748
0.003806759101388047,0.0038086322081604374
0.0038116708059791407,0.0038125539735949007
0.0038123765527912634,0.003816478453552112
0.003816116205075038,0.0038204056516216115
0.0038208664409403632,0.003824335571399953
0.003825366997577885,0.003828268216490719
0.00383739626042846,0.003832203590504543
0.0038376027784646424,0.003836141697059119
0.0038400965709853296,0.0038400825397792286
0.0038423184713498246,0.003844026122296755
0.0038431463938941243,0.003847972448250706
0.0038438203902170127,0.0038519215212872234
0.0038464308411299553,0.0038558733450596125
0.0038515705313427392,0.0038598279232283502
0.0038592304517349844,0.0038637852594611125
0.0038628584807425814,0.0038677453574327905
0.003874554888679195,0.003871708220825505
0.0038844520542143587,0.0038756738533286266
0.0038905838463882403,0.003879642258638805
0.003894552951594653,0.0038836134404599725
0.0039007022653534743,0.0038875874025033697
0.003903273608559299,0.0038915641484875718
0.0039040624644039665,0.0038955436821384933
0.003906978368339142,0.0038995260071894157
0.0039117772146227345,0.0039035111273810134
0.003914285094793534,0.003907499046461356
0.003924494083230624,0.003911489768185942
0.003930762716430815,0.0039154832963177125
0.003930833200756257,0.003919479634627074
0.003931494392209155,0.003923478786891911
0.003936108847225693,0.003927480756897615
0.003936122875198501,0.003931485548437096
0.003936549809035805,0.003935493165310807
